"RM","Year","Sum_days_rm_dry","Latitude","Longitude"
"93",2013,27,33.99163615,-106.8622899
"93",2016,1,33.99163615,-106.8622899
"93",2017,11,33.99163615,-106.8622899
"93",2018,63,33.99163615,-106.8622899
"93",2005,6,33.99163615,-106.8622899
"93",2010,3,33.99163615,-106.8622899
"93",2007,5,33.99163615,-106.8622899
"93",2004,45,33.99163615,-106.8622899
"93",2012,78,33.99163615,-106.8622899
"93",2015,4,33.99163615,-106.8622899
"93",2003,4,33.99163615,-106.8622899
"93",2011,40,33.99163615,-106.8622899
"93",2014,11,33.99163615,-106.8622899
"93",2009,0,33.99163615,-106.8622899
"94",2005,5,34.00242502,-106.8707251
"94",2017,6,34.00242502,-106.8707251
"94",2004,44,34.00242502,-106.8707251
"94",2008,0,34.00242502,-106.8707251
"94",2006,0,34.00242502,-106.8707251
"94",2003,4,34.00242502,-106.8707251
"94",2007,4,34.00242502,-106.8707251
"94",2014,5,34.00242502,-106.8707251
"94",2011,38,34.00242502,-106.8707251
"94",2012,76,34.00242502,-106.8707251
"94",2010,2,34.00242502,-106.8707251
"94",2016,1,34.00242502,-106.8707251
"94",2013,24,34.00242502,-106.8707251
"94",2015,14,34.00242502,-106.8707251
"94",2018,35,34.00242502,-106.8707251
"94",2009,0,34.00242502,-106.8707251
"95",2014,3,34.01429209,-106.8651827
"95",2017,2,34.01429209,-106.8651827
"95",2006,0,34.01429209,-106.8651827
"95",2011,32,34.01429209,-106.8651827
"95",2005,1,34.01429209,-106.8651827
"95",2003,2,34.01429209,-106.8651827
"95",2016,0,34.01429209,-106.8651827
"95",2008,0,34.01429209,-106.8651827
"95",2010,0,34.01429209,-106.8651827
"95",2004,41,34.01429209,-106.8651827
"95",2007,4,34.01429209,-106.8651827
"95",2013,18,34.01429209,-106.8651827
"95",2015,1,34.01429209,-106.8651827
"95",2009,0,34.01429209,-106.8651827
"95",2012,72,34.01429209,-106.8651827
"95",2018,22,34.01429209,-106.8651827
"96",2014,0,34.02605785,-106.863708
"96",2008,0,34.02605785,-106.863708
"96",2010,0,34.02605785,-106.863708
"96",2003,2,34.02605785,-106.863708
"96",2017,0,34.02605785,-106.863708
"96",2013,17,34.02605785,-106.863708
"96",2015,0,34.02605785,-106.863708
"96",2005,0,34.02605785,-106.863708
"96",2011,30,34.02605785,-106.863708
"96",2018,20,34.02605785,-106.863708
"96",2009,0,34.02605785,-106.863708
"96",2004,40,34.02605785,-106.863708
"96",2016,0,34.02605785,-106.863708
"96",2012,72,34.02605785,-106.863708
"96",2007,3,34.02605785,-106.863708
"96",2006,0,34.02605785,-106.863708
"97",2008,0,34.0381936,-106.8647685
"97",2014,0,34.0381936,-106.8647685
"97",2013,15,34.0381936,-106.8647685
"97",2010,0,34.0381936,-106.8647685
"97",2012,64,34.0381936,-106.8647685
"97",2003,2,34.0381936,-106.8647685
"97",2017,0,34.0381936,-106.8647685
"97",2015,0,34.0381936,-106.8647685
"97",2004,39,34.0381936,-106.8647685
"97",2005,0,34.0381936,-106.8647685
"97",2016,0,34.0381936,-106.8647685
"97",2006,0,34.0381936,-106.8647685
"97",2018,6,34.0381936,-106.8647685
"97",2007,1,34.0381936,-106.8647685
"97",2009,0,34.0381936,-106.8647685
"97",2011,29,34.0381936,-106.8647685
"98",2018,0,34.04996307,-106.8677483
"98",2004,38,34.04996307,-106.8677483
"98",2003,1,34.04996307,-106.8677483
"98",2005,0,34.04996307,-106.8677483
"98",2006,0,34.04996307,-106.8677483
"98",2016,0,34.04996307,-106.8677483
"98",2014,0,34.04996307,-106.8677483
"98",2017,0,34.04996307,-106.8677483
"98",2011,28,34.04996307,-106.8677483
"98",2012,62,34.04996307,-106.8677483
"98",2010,0,34.04996307,-106.8677483
"98",2009,0,34.04996307,-106.8677483
"98",2008,0,34.04996307,-106.8677483
"98",2015,0,34.04996307,-106.8677483
"98",2007,1,34.04996307,-106.8677483
"98",2013,9,34.04996307,-106.8677483
"99",2005,0,34.06111659,-106.8750957
"99",2008,0,34.06111659,-106.8750957
"99",2006,0,34.06111659,-106.8750957
"99",2016,0,34.06111659,-106.8750957
"99",2003,1,34.06111659,-106.8750957
"99",2009,0,34.06111659,-106.8750957
"99",2011,21,34.06111659,-106.8750957
"99",2012,53,34.06111659,-106.8750957
"99",2004,37,34.06111659,-106.8750957
"99",2010,0,34.06111659,-106.8750957
"99",2014,0,34.06111659,-106.8750957
"99",2017,0,34.06111659,-106.8750957
"99",2007,0,34.06111659,-106.8750957
"99",2013,2,34.06111659,-106.8750957
"99",2015,0,34.06111659,-106.8750957
"99",2018,0,34.06111659,-106.8750957
